date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,76259,21959,411,0.54,26083,21796,18948,16991,22.28,0.54,0.0054,22.28,0.2228,3.47
2025-11-02,76028,20547,474,0.62,1584,1555,1512,1475,1.94,0.62,0.0062,1.94,0.0194,3.7
2025-11-03,76064,17175,490,0.64,1582,1547,1509,1451,1.91,0.64,0.0064,1.91,0.0191,4.43
2025-11-04,76043,25330,446,0.59,7004,6065,5475,4995,6.57,0.59,0.0059,6.57,0.06570000000000001,3.0
2025-11-05,76049,29953,433,0.57,9602,8252,7334,6625,8.71,0.57,0.005699999999999999,8.71,0.08710000000000001,2.54
2025-11-06,76052,29626,418,0.55,9873,8436,7484,6826,8.98,0.55,0.0055000000000000005,8.98,0.0898,2.57
2025-11-07,76062,29936,418,0.55,9437,7973,7166,6499,8.54,0.55,0.0055000000000000005,8.54,0.08539999999999999,2.54
2025-11-08,76052,27774,434,0.57,9717,8308,7327,6643,8.73,0.57,0.005699999999999999,8.73,0.0873,2.74
2025-11-09,76044,27948,463,0.61,9313,8038,7193,6488,8.53,0.61,0.0060999999999999995,8.53,0.08529999999999999,2.72
2025-11-10,76058,30623,407,0.54,9715,8384,7538,6879,9.04,0.54,0.0054,9.04,0.0904,2.48
2025-11-11,76076,30028,435,0.57,9578,8223,7315,6691,8.8,0.57,0.005699999999999999,8.8,0.08800000000000001,2.53
2025-11-12,76067,29210,401,0.53,10317,8859,7918,7270,9.56,0.53,0.0053,9.56,0.0956,2.6
2025-11-13,76060,31547,386,0.51,9420,8073,7225,6542,8.6,0.51,0.0051,8.6,0.086,2.41
2025-11-14,76068,31935,388,0.51,9236,7723,6828,6155,8.09,0.51,0.0051,8.09,0.0809,2.38
2025-11-15,76086,31827,414,0.54,8674,7247,6336,5724,7.52,0.54,0.0054,7.52,0.07519999999999999,2.39
2025-11-16,76089,30453,437,0.57,8811,7502,6680,6013,7.9,0.57,0.005699999999999999,7.9,0.079,2.5
2025-11-17,66046,28079,392,0.59,8014,6786,6047,5428,8.22,0.59,0.0059,8.22,0.08220000000000001,2.35
,1283203,451212,7247,0.56,157960,134767,119835,108695,8.47,0.56,0.005600000000000001,8.47,0.08470000000000001,2.84
