date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-25,158725,76053,2395,1.51,69148,66272,64473,62596,39.44,1.51,0.0151,39.44,0.3944,2.09
2025-11-26,111594,63285,2526,2.26,94759,91319,88676,86378,77.4,2.26,0.0226,77.4,0.774,1.76
2025-11-27,214975,54442,2565,1.19,106021,102262,99438,96751,45.01,1.19,0.011899999999999999,45.01,0.4501,3.95
2025-11-28,195102,72706,2569,1.32,68865,65153,62573,60600,31.06,1.32,0.0132,31.06,0.3106,2.68
2025-11-29,121436,42813,2119,1.74,44146,42414,41097,39996,32.94,1.74,0.0174,32.94,0.32939999999999997,2.84
2025-11-30,203111,51562,2852,1.4,80153,76522,73847,71506,35.21,1.4,0.013999999999999999,35.21,0.3521,3.94
,1004943,347446,15026,1.5,463092,443942,430104,417827,41.58,1.5,0.015,41.58,0.4158,2.89
