date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-12-01,34220,24866,283,0.83,1,1,1,1,0.0,0.83,0.0083,0.0,0.0,1.38
2025-12-02,36007,20280,254,0.71,0,0,0,0,0.0,0.71,0.0070999999999999995,0.0,0.0,1.78
2025-12-03,36010,16609,259,0.72,0,0,0,0,0.0,0.72,0.0072,0.0,0.0,2.17
2025-12-04,32391,17938,255,0.79,0,0,0,0,0.0,0.79,0.0079,0.0,0.0,1.81
2025-12-05,32265,17540,256,0.79,0,0,0,0,0.0,0.79,0.0079,0.0,0.0,1.84
2025-12-06,31795,18088,253,0.8,2,2,2,2,0.01,0.8,0.008,0.01,0.0001,1.76
2025-12-07,31353,18540,255,0.81,0,0,0,0,0.0,0.81,0.008100000000000001,0.0,0.0,1.69
2025-12-08,23509,12691,168,0.71,0,0,0,0,0.0,0.71,0.0070999999999999995,0.0,0.0,1.85
2025-12-09,31848,17608,269,0.84,0,0,0,0,0.0,0.84,0.0084,0.0,0.0,1.81
2025-12-10,36002,17189,162,0.45,1,1,1,1,0.0,0.45,0.0045000000000000005,0.0,0.0,2.09
2025-12-11,38727,21530,243,0.63,0,0,0,0,0.0,0.63,0.0063,0.0,0.0,1.8
2025-12-12,37084,21644,254,0.68,0,0,0,0,0.0,0.68,0.0068000000000000005,0.0,0.0,1.71
2025-12-13,37314,21937,248,0.66,0,0,0,0,0.0,0.66,0.0066,0.0,0.0,1.7
,438525,222136,3159,0.72,4,4,4,4,0.0,0.72,0.0072,0.0,0.0,1.97
