date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-12,230007,71548,5987,2.6,215716,212819,209851,206943,89.97,2.6,0.026000000000000002,89.97,0.8996999999999999,3.21
2025-11-13,169507,93065,7693,4.54,158791,156456,153709,151018,89.09,4.54,0.0454,89.09,0.8909,1.82
2025-11-14,199192,110050,8808,4.42,186717,183932,180609,177142,88.93,4.42,0.044199999999999996,88.93,0.8893000000000001,1.81
2025-11-15,129348,43752,308,0.24,122004,121308,120651,119965,92.75,0.24,0.0024,92.75,0.9275,2.96
2025-11-16,192263,114399,7695,4.0,180677,177273,175552,172616,89.78,4.0,0.04,89.78,0.8978,1.68
2025-11-17,197676,80288,5433,2.75,188439,186056,183975,181564,91.85,2.75,0.0275,91.85,0.9185,2.46
2025-11-18,235521,80396,6931,2.94,225956,223465,220446,217278,92.25,2.94,0.0294,92.25,0.9225,2.93
2025-11-19,186679,96280,6412,3.43,177841,175466,172463,169185,90.63,3.43,0.034300000000000004,90.63,0.9063,1.94
2025-11-20,190306,98137,5073,2.67,179207,176802,172710,170014,89.34,2.67,0.026699999999999998,89.34,0.8934000000000001,1.94
2025-11-21,180140,79678,5472,3.04,169155,167025,163392,160731,89.23,3.04,0.0304,89.23,0.8923000000000001,2.26
2025-11-22,180001,93535,4908,2.73,167334,164901,160519,157951,87.75,2.73,0.0273,87.75,0.8775,1.92
2025-11-23,181114,94480,4980,2.75,167847,164938,160171,157546,86.99,2.75,0.0275,86.99,0.8698999999999999,1.92
2025-11-24,184559,92601,4644,2.52,170794,167883,162496,159852,86.61,2.52,0.0252,86.61,0.8661,1.99
2025-11-25,213287,107391,6123,2.87,200630,195220,188684,184916,86.7,2.87,0.0287,86.7,0.867,1.99
2025-11-26,180477,89386,4474,2.48,170775,167628,163697,161498,89.48,2.48,0.0248,89.48,0.8948,2.02
2025-11-27,276576,131306,3767,1.36,258260,250778,242006,237656,85.93,1.36,0.013600000000000001,85.93,0.8593000000000001,2.11
2025-11-28,115906,66805,6737,5.81,100077,93522,88010,83437,71.99,5.81,0.0581,71.99,0.7199,1.73
2025-11-29,93353,53285,3848,4.12,79227,73095,68116,63891,68.44,4.12,0.0412,68.44,0.6844,1.75
2025-11-30,165064,99362,1597,0.97,148203,141247,136112,132231,80.11,0.97,0.0097,80.11,0.8011,1.66
,3500976,1581840,100890,2.88,3267650,3199814,3123169,3065434,87.56,2.88,0.0288,87.56,0.8756,2.21
