date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-12,251525,91484,8297,3.3,234964,231460,227687,223933,89.03,3.3,0.033,89.03,0.8903,2.75
2025-11-13,170330,101135,8097,4.75,159602,157257,154505,151638,89.03,4.75,0.0475,89.03,0.8903,1.68
2025-11-14,198811,110540,8734,4.39,185991,183017,179507,175921,88.49,4.39,0.043899999999999995,88.49,0.8848999999999999,1.8
2025-11-15,148000,58240,2608,1.76,138962,137750,136488,135132,91.31,1.76,0.0176,91.31,0.9131,2.54
2025-11-16,195384,117730,8184,4.19,183415,179940,178048,174790,89.46,4.19,0.04190000000000001,89.46,0.8946,1.66
2025-11-17,223653,101140,8355,3.74,212126,209104,206140,202752,90.65,3.74,0.0374,90.65,0.9065000000000001,2.21
2025-11-18,274637,105885,11829,4.31,260995,257198,252727,247872,90.25,4.31,0.0431,90.25,0.9025,2.59
2025-11-19,176350,93899,5980,3.39,169057,167048,164460,161766,91.73,3.39,0.0339,91.73,0.9173,1.88
2025-11-20,190006,103021,5106,2.69,179314,176265,171790,169156,89.03,2.69,0.0269,89.03,0.8903,1.84
2025-11-21,179029,87109,6158,3.44,169177,166750,163225,160243,89.51,3.44,0.0344,89.51,0.8951,2.06
2025-11-22,190001,106830,6970,3.67,176560,173763,168416,165532,87.12,3.67,0.036699999999999997,87.12,0.8712000000000001,1.78
2025-11-23,190028,107059,7188,3.78,176693,173339,167880,164997,86.83,3.78,0.0378,86.83,0.8683,1.77
2025-11-24,192806,104018,5861,3.04,178624,175576,169316,166989,86.61,3.04,0.0304,86.61,0.8661,1.85
2025-11-25,211896,115116,6403,3.02,200205,195332,189452,186037,87.8,3.02,0.0302,87.8,0.878,1.84
2025-11-26,190000,102446,6327,3.33,179961,176686,172183,169649,89.29,3.33,0.0333,89.29,0.8929,1.85
2025-11-27,279687,135166,4690,1.68,262500,254904,245618,241182,86.23,1.68,0.0168,86.23,0.8623000000000001,2.07
2025-11-28,128187,77086,4933,3.85,111444,104696,99274,95150,74.23,3.85,0.0385,74.23,0.7423000000000001,1.66
2025-11-29,81519,43598,3418,4.19,67523,61703,57436,53980,66.22,4.19,0.04190000000000001,66.22,0.6622,1.87
2025-11-30,489435,212653,12377,2.53,454890,444252,434813,426620,87.17,2.53,0.0253,87.17,0.8717,2.3
,3961284,1857818,131515,3.32,3702003,3626040,3538965,3473339,87.68,3.32,0.0332,87.68,0.8768,2.13
