date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-13,105257,62710,873,0.83,50867,48818,48029,47214,44.86,0.83,0.0083,44.86,0.4486,1.68
2025-11-14,57201,28888,838,1.47,27629,26447,25954,25381,44.37,1.47,0.0147,44.37,0.4437,1.98
2025-11-15,55830,32299,755,1.35,27586,26501,26027,25495,45.67,1.35,0.013500000000000002,45.67,0.4567,1.73
2025-11-16,61986,35819,778,1.26,30810,29579,29045,28425,45.86,1.26,0.0126,45.86,0.4586,1.73
2025-11-17,104888,55205,1095,1.04,52531,49090,48008,47037,44.84,1.04,0.0104,44.84,0.4484,1.9
2025-11-18,94744,49380,1476,1.56,48211,45324,44321,43424,45.83,1.56,0.015600000000000001,45.83,0.4583,1.92
2025-11-19,18042,5642,313,1.73,16955,16199,15972,15743,87.26,1.73,0.0173,87.26,0.8726,3.2
2025-11-20,566659,126960,1359,0.24,185091,162384,159234,154569,27.28,0.24,0.0024,27.28,0.2728,4.46
2025-11-21,550355,116502,1238,0.22,179963,152445,149474,144923,26.33,0.22,0.0022,26.33,0.2633,4.72
2025-11-22,49321,18217,530,1.07,23347,22443,22519,22149,44.91,1.07,0.010700000000000001,44.91,0.44909999999999994,2.71
2025-11-23,40633,16357,437,1.08,19318,18567,17705,17495,43.06,1.08,0.0108,43.06,0.43060000000000004,2.48
2025-11-24,48781,16171,503,1.03,22639,22091,21634,21759,44.61,1.03,0.0103,44.61,0.4461,3.02
2025-11-25,47447,15357,614,1.29,23272,22275,21931,21656,45.64,1.29,0.0129,45.64,0.45640000000000003,3.09
2025-11-26,47913,14668,708,1.48,23456,22625,22350,22012,45.94,1.48,0.0148,45.94,0.4594,3.27
2025-11-27,47275,14307,800,1.69,23438,22693,22327,21979,46.49,1.69,0.0169,46.49,0.46490000000000004,3.3
2025-11-28,53200,15174,723,1.36,25054,21236,20914,20625,38.77,1.36,0.013600000000000001,38.77,0.38770000000000004,3.51
2025-11-29,49751,19334,914,1.84,24091,23373,23023,22723,45.67,1.84,0.0184,45.67,0.4567,2.57
2025-11-30,60359,21837,927,1.54,29406,28662,28341,27970,46.34,1.54,0.0154,46.34,0.46340000000000003,2.76
,2059642,654490,14881,0.72,833664,760752,746808,730579,35.47,0.72,0.0072,35.47,0.3547,3.15
