date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,17541,4324,267,1.52,8320,7389,6804,6330,36.09,1.52,0.0152,36.09,0.36090000000000005,4.06
2025-11-02,7418,4829,268,3.61,3962,3632,3377,3161,42.61,3.61,0.0361,42.61,0.4261,1.54
2025-11-03,25724,8672,284,1.1,7527,6615,5994,5541,21.54,1.1,0.011000000000000001,21.54,0.21539999999999998,2.97
2025-11-04,18674,8993,268,1.44,6535,5827,5412,5038,26.98,1.44,0.0144,26.98,0.2698,2.08
2025-11-05,12022,5616,277,2.3,4550,4106,3765,3544,29.48,2.3,0.023,29.48,0.2948,2.14
2025-11-06,14792,6877,280,1.89,5540,5004,4692,4394,29.71,1.89,0.0189,29.71,0.29710000000000003,2.15
2025-11-07,23630,11923,277,1.17,8424,7582,7030,6581,27.85,1.17,0.011699999999999999,27.85,0.2785,1.98
2025-11-08,24951,11347,242,0.97,8767,8120,7801,7414,29.71,0.97,0.0097,29.71,0.29710000000000003,2.2
2025-11-09,24961,11217,246,0.99,8713,8134,7737,7422,29.73,0.99,0.009899999999999999,29.73,0.2973,2.23
2025-11-10,18044,8913,285,1.58,6686,6147,5820,5516,30.57,1.58,0.0158,30.57,0.3057,2.02
2025-11-11,10941,3832,292,2.67,4458,4246,4087,3917,35.8,2.67,0.026699999999999998,35.8,0.358,2.86
2025-11-12,23921,6180,266,1.11,8642,8391,8213,8028,33.56,1.11,0.0111,33.56,0.3356,3.87
2025-11-13,13529,4039,268,1.98,5263,5087,4935,4795,35.44,1.98,0.019799999999999998,35.44,0.3544,3.35
2025-11-14,18599,6105,281,1.51,6947,6733,6594,6438,34.61,1.51,0.0151,34.61,0.3461,3.05
2025-11-15,12033,4052,272,2.26,4827,4689,4598,4449,36.97,2.26,0.0226,36.97,0.3697,2.97
2025-11-16,20389,6520,255,1.25,7547,7350,7215,7033,34.49,1.25,0.0125,34.49,0.34490000000000004,3.13
,287169,112374,4328,1.51,106708,99052,94074,89601,31.2,1.51,0.0151,31.2,0.312,2.56
