date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-24,8239,4336,310,3.76,4870,4711,4516,4491,54.51,3.76,0.037599999999999995,54.51,0.5451,1.9
2025-11-25,7173,3422,312,4.35,4472,4324,4198,4025,56.11,4.35,0.0435,56.11,0.5611,2.1
2025-11-26,10742,3536,356,3.31,6012,5733,5601,5464,50.87,3.31,0.0331,50.87,0.5086999999999999,3.04
2025-11-27,13394,5228,615,4.59,9112,8689,8327,7940,59.28,4.59,0.045899999999999996,59.28,0.5928,2.56
2025-11-28,13998,5464,806,5.76,10414,9659,9210,8640,61.72,5.76,0.0576,61.72,0.6172,2.56
2025-11-29,11551,6923,806,6.98,8037,7791,7421,6999,60.59,6.98,0.0698,60.59,0.6059,1.67
2025-11-30,12530,6043,796,6.35,8298,8078,7771,7444,59.41,6.35,0.0635,59.41,0.5941,2.07
,77627,34349,4001,5.15,51215,48985,47044,45003,57.97,5.15,0.051500000000000004,57.97,0.5797,2.26
