date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-12-01,18433,7895,228,1.24,8684,8337,8189,8061,43.73,1.24,0.0124,43.73,0.43729999999999997,2.33
2025-12-02,17375,6317,220,1.27,8263,7961,7832,7697,44.3,1.27,0.0127,44.3,0.44299999999999995,2.75
2025-12-03,17092,7388,196,1.15,8043,7682,7558,7426,43.45,1.15,0.0115,43.45,0.43450000000000005,2.31
2025-12-04,16544,7579,166,1.0,7820,7559,7421,7285,44.03,1.0,0.01,44.03,0.4403,2.18
2025-12-05,16503,7030,147,0.89,7638,7339,7176,6938,42.04,0.89,0.0089,42.04,0.4204,2.35
2025-12-06,16514,4208,96,0.58,7376,6884,6573,5356,32.43,0.58,0.0058,32.43,0.3243,3.92
2025-12-07,16512,4425,76,0.46,7398,7001,6690,5815,35.22,0.46,0.0046,35.22,0.3522,3.73
2025-12-08,16501,4636,148,0.9,6111,5776,5587,5043,30.56,0.9,0.009000000000000001,30.56,0.3056,3.56
2025-12-09,6764,3105,172,2.54,1083,1051,1023,979,14.47,2.54,0.0254,14.47,0.1447,2.18
2025-12-10,16500,6226,223,1.35,1209,1165,1117,1052,6.38,1.35,0.013500000000000002,6.38,0.0638,2.65
2025-12-11,16501,6612,259,1.57,1175,1143,1111,1052,6.38,1.57,0.015700000000000002,6.38,0.0638,2.5
2025-12-12,16504,6778,255,1.55,1743,1688,1607,1523,9.23,1.55,0.0155,9.23,0.09230000000000001,2.43
2025-12-13,16505,6610,277,1.68,1326,1288,1218,1158,7.02,1.68,0.0168,7.02,0.0702,2.5
,208248,76672,2463,1.18,67869,64874,63102,59385,28.52,1.18,0.0118,28.52,0.2852,2.72
