date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,49058,43826,2437,4.97,45971,45356,44749,43242,88.14,4.97,0.049699999999999994,88.14,0.8814,1.12
2025-11-02,49511,44944,2406,4.86,47311,46719,45971,44966,90.82,4.86,0.048600000000000004,90.82,0.9081999999999999,1.1
2025-11-03,49172,44452,2433,4.95,46692,45758,45510,44543,90.59,4.95,0.0495,90.59,0.9059,1.11
2025-11-04,49683,45420,2424,4.88,47507,47008,46304,45184,90.94,4.88,0.048799999999999996,90.94,0.9094,1.09
2025-11-05,49797,45018,2431,4.88,47202,46898,46368,45250,90.87,4.88,0.048799999999999996,90.87,0.9087000000000001,1.11
2025-11-06,49551,43469,2328,4.7,47306,46705,46099,44882,90.58,4.7,0.047,90.58,0.9057999999999999,1.14
2025-11-07,54658,47502,2474,4.53,52252,51542,51012,49975,91.43,4.53,0.0453,91.43,0.9143000000000001,1.15
2025-11-08,54465,47203,2464,4.52,52248,51525,50871,49540,90.96,4.52,0.0452,90.96,0.9096,1.15
2025-11-09,54280,47578,2470,4.55,51627,51216,50581,49075,90.41,4.55,0.0455,90.41,0.9041,1.14
2025-11-10,53106,45944,2462,4.64,51029,50386,49816,48604,91.52,4.64,0.0464,91.52,0.9152,1.16
2025-11-11,57328,44666,2605,4.54,54594,53609,53149,52209,91.07,4.54,0.0454,91.07,0.9107,1.28
2025-11-12,57017,44173,2649,4.65,53620,52881,52156,51341,90.05,4.65,0.04650000000000001,90.05,0.9005,1.29
2025-11-13,48071,35678,2520,5.24,45647,45033,44293,43056,89.57,5.24,0.0524,89.57,0.8956999999999999,1.35
2025-11-14,43736,30625,3050,6.97,40360,39835,39095,38204,87.35,6.97,0.0697,87.35,0.8734999999999999,1.43
2025-11-15,30167,23477,1984,6.58,28564,28260,27868,27321,90.57,6.58,0.0658,90.57,0.9057,1.28
2025-11-16,20577,16686,2362,11.48,19619,19319,18749,18272,88.8,11.48,0.1148,88.8,0.888,1.23
2025-11-17,68968,52549,2583,3.75,64119,63424,62686,61311,88.9,3.75,0.0375,88.9,0.889,1.31
2025-11-18,58047,45932,2637,4.54,54123,53363,52822,51762,89.17,4.54,0.0454,89.17,0.8917,1.26
2025-11-19,57182,41030,2435,4.26,53749,52972,52138,51031,89.24,4.26,0.0426,89.24,0.8924,1.39
2025-11-20,56088,43919,2440,4.35,51847,51069,50236,49230,87.77,4.35,0.0435,87.77,0.8776999999999999,1.28
2025-11-21,60707,47326,2458,4.05,55805,54830,53930,52781,86.94,4.05,0.0405,86.94,0.8694,1.28
2025-11-22,56069,43245,2500,4.46,51520,51142,50295,49254,87.85,4.46,0.0446,87.85,0.8785,1.3
2025-11-23,55979,43664,2503,4.47,51580,50984,50248,49149,87.8,4.47,0.0447,87.8,0.878,1.28
2025-11-24,57501,43387,2531,4.4,52645,52127,51196,50045,87.03,4.4,0.044000000000000004,87.03,0.8703,1.33
2025-11-25,56644,43169,2521,4.45,52907,52109,51398,50402,88.98,4.45,0.044500000000000005,88.98,0.8898,1.31
2025-11-26,67068,49913,2643,3.94,62600,61547,60655,59366,88.52,3.94,0.0394,88.52,0.8852,1.34
2025-11-27,67112,48201,2590,3.86,62802,61760,60677,59290,88.34,3.86,0.038599999999999995,88.34,0.8834000000000001,1.39
2025-11-28,75046,52542,2665,3.55,66351,63053,60812,58712,78.23,3.55,0.0355,78.23,0.7823,1.43
2025-11-29,75022,53491,2635,3.51,66877,64131,62149,60315,80.4,3.51,0.0351,80.4,0.804,1.4
2025-11-30,61162,41491,2586,4.23,56141,54728,53487,51889,84.84,4.23,0.042300000000000004,84.84,0.8484,1.47
,1642772,1154547,75226,4.58,1534615,1509289,1485320,1450201,88.28,4.58,0.0458,88.28,0.8828,1.42
