date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-12-01,128274,49782,993,0.77,109918,101281,80971,14847,11.57,0.77,0.0077,11.57,0.1157,2.58
2025-12-02,185146,91773,1198,0.65,158194,150059,143880,138559,74.84,0.65,0.006500000000000001,74.84,0.7484000000000001,2.02
2025-12-03,185073,104782,1187,0.64,160480,153962,149089,144181,77.9,0.64,0.0064,77.9,0.779,1.77
2025-12-04,185160,99744,1187,0.64,159374,153050,149173,144800,78.2,0.64,0.0064,78.2,0.782,1.86
2025-12-05,183004,93041,1132,0.62,158445,152651,148709,144294,78.85,0.62,0.0062,78.85,0.7885,1.97
2025-12-06,183106,83598,1116,0.61,160332,154808,151106,146853,80.2,0.61,0.0060999999999999995,80.2,0.802,2.19
2025-12-07,183038,84968,907,0.5,160226,154754,151156,146874,80.24,0.5,0.005,80.24,0.8024,2.15
2025-12-08,122911,63418,517,0.42,107303,103348,100827,97961,79.7,0.42,0.0042,79.7,0.797,1.94
2025-12-09,186980,83993,929,0.5,161900,154525,150027,145344,77.73,0.5,0.005,77.73,0.7773,2.23
2025-12-10,187028,103691,847,0.45,160548,153118,148413,143943,76.96,0.45,0.0045000000000000005,76.96,0.7696,1.8
2025-12-11,187059,72761,1026,0.55,164336,158677,154312,149156,79.74,0.55,0.0055000000000000005,79.74,0.7974,2.57
2025-12-12,93969,25067,1044,1.11,86834,84784,83378,80671,85.85,1.11,0.0111,85.85,0.8584999999999999,3.75
2025-12-13,187058,53908,530,0.28,161043,156458,152253,145658,77.87,0.28,0.0028000000000000004,77.87,0.7787000000000001,3.47
,2197806,916095,12613,0.57,1908933,1831475,1763294,1643141,74.76,0.57,0.005699999999999999,74.76,0.7476,2.4
