date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,21026,1288,157,0.75,19978,19783,19616,19506,92.77,0.75,0.0075,92.77,0.9277,16.32
2025-11-02,21022,1304,170,0.81,20207,20058,19919,19801,94.19,0.81,0.008100000000000001,94.19,0.9419,16.12
2025-11-03,21015,1316,168,0.8,19770,19562,19399,19279,91.74,0.8,0.008,91.74,0.9174,15.97
2025-11-04,21016,1378,178,0.85,20165,19987,19850,19713,93.8,0.85,0.0085,93.8,0.938,15.25
2025-11-05,21016,1206,211,1.0,20140,19982,19881,19763,94.04,1.0,0.01,94.04,0.9404,17.43
2025-11-06,21005,4522,239,1.14,19901,19594,19379,19157,91.2,1.14,0.011399999999999999,91.2,0.912,4.65
2025-11-07,21005,4268,200,0.95,19857,19575,19339,19136,91.1,0.95,0.0095,91.1,0.9109999999999999,4.92
2025-11-08,21001,4155,166,0.79,19418,18960,18407,18255,86.92,0.79,0.0079,86.92,0.8692,5.05
2025-11-09,21002,4350,155,0.74,19401,18655,17808,17645,84.02,0.74,0.0074,84.02,0.8402,4.83
2025-11-10,21004,4394,163,0.78,19522,18901,18075,17888,85.16,0.78,0.0078000000000000005,85.16,0.8515999999999999,4.78
2025-11-11,21005,4536,184,0.88,19503,18866,18093,17903,85.23,0.88,0.0088,85.23,0.8523000000000001,4.63
2025-11-12,19502,4107,181,0.93,18055,17414,16617,16433,84.26,0.93,0.009300000000000001,84.26,0.8426,4.75
2025-11-13,19504,4128,142,0.73,17909,17276,16417,16224,83.18,0.73,0.0073,83.18,0.8318000000000001,4.72
2025-11-14,19565,4237,179,0.91,17874,17231,16380,16186,82.73,0.91,0.0091,82.73,0.8273,4.62
2025-11-15,19510,4179,166,0.85,17204,16689,15915,15704,80.49,0.85,0.0085,80.49,0.8049,4.67
2025-11-16,19541,4157,155,0.79,17431,16795,16043,15833,81.02,0.79,0.0079,81.02,0.8101999999999999,4.7
2025-11-17,20473,4471,192,0.94,18424,17765,16869,16640,81.28,0.94,0.009399999999999999,81.28,0.8128,4.58
2025-11-18,19690,4353,168,0.85,17703,17103,16275,16089,81.71,0.85,0.0085,81.71,0.8170999999999999,4.52
2025-11-19,19504,4257,142,0.73,17854,17280,16543,16363,83.9,0.73,0.0073,83.9,0.8390000000000001,4.58
2025-11-20,19502,4113,153,0.78,17818,17214,16452,16257,83.36,0.78,0.0078000000000000005,83.36,0.8336,4.74
2025-11-21,19501,4123,143,0.73,17770,17298,16592,16343,83.81,0.73,0.0073,83.81,0.8381000000000001,4.73
2025-11-22,19503,4132,164,0.84,17956,17381,16403,16234,83.24,0.84,0.0084,83.24,0.8323999999999999,4.72
2025-11-23,19529,4178,189,0.97,17750,17258,16554,16296,83.45,0.97,0.0097,83.45,0.8345,4.67
2025-11-24,19501,4076,160,0.82,17573,16991,16218,15948,81.78,0.82,0.008199999999999999,81.78,0.8178,4.78
2025-11-25,19508,4254,202,1.04,17927,17232,16259,15995,81.99,1.04,0.0104,81.99,0.8199,4.59
2025-11-26,19503,4353,190,0.97,17517,16904,15952,15705,80.53,0.97,0.0097,80.53,0.8053,4.48
2025-11-27,19501,4242,230,1.18,17675,17027,16067,15819,81.12,1.18,0.0118,81.12,0.8112,4.6
2025-11-28,19501,4400,270,1.38,17669,17107,16238,15976,81.92,1.38,0.0138,81.92,0.8192,4.43
2025-11-29,19500,4732,211,1.08,17507,17093,16802,16546,84.85,1.08,0.0108,84.85,0.8484999999999999,4.12
2025-11-30,19126,4543,163,0.85,17445,17123,16812,16591,86.75,0.85,0.0085,86.75,0.8675,4.21
,602581,95788,5391,0.89,554923,540104,521174,515228,85.5,0.89,0.0089,85.5,0.855,6.29
