date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-10-07,31986,15911,87,0.27,26292,24762,23229,22485,70.3,0.27,0.0027,70.3,0.703,2.01
2025-10-08,56922,27296,307,0.54,49657,47884,45977,45000,79.06,0.54,0.0054,79.06,0.7906,2.09
2025-10-09,57109,27048,170,0.3,55807,54675,53592,52713,92.3,0.3,0.003,92.3,0.9229999999999999,2.11
2025-10-10,57019,29515,131,0.23,56025,54897,53835,52831,92.66,0.23,0.0023,92.66,0.9266,1.93
2025-10-11,57010,29767,258,0.45,55806,54668,53530,52521,92.13,0.45,0.0045000000000000005,92.13,0.9213,1.92
2025-10-12,57019,30812,236,0.41,55437,54119,52852,51891,91.01,0.41,0.0040999999999999995,91.01,0.9101,1.85
2025-10-13,57174,29939,174,0.3,55767,54472,53314,52373,91.6,0.3,0.003,91.6,0.9159999999999999,1.91
2025-10-14,57056,29904,243,0.43,55654,54246,52987,51983,91.11,0.43,0.0043,91.11,0.9111,1.91
2025-10-15,57705,27924,212,0.37,56452,55042,53920,52901,91.67,0.37,0.0037,91.67,0.9167000000000001,2.07
2025-10-16,57053,33465,278,0.49,53576,51555,49868,47813,83.8,0.49,0.0049,83.8,0.838,1.7
2025-10-17,57000,31562,262,0.46,52736,50696,48670,45426,79.69,0.46,0.0046,79.69,0.7968999999999999,1.81
2025-10-18,57020,30941,435,0.76,53620,51655,49465,46169,80.97,0.76,0.0076,80.97,0.8097,1.84
2025-10-19,57023,31422,421,0.74,53508,51735,49657,46544,81.62,0.74,0.0074,81.62,0.8162,1.81
2025-10-20,42165,23472,506,1.2,39600,38137,36649,34125,80.93,1.2,0.012,80.93,0.8093,1.8
2025-10-21,45491,25761,503,1.11,42720,41061,39419,36950,81.22,1.11,0.0111,81.22,0.8122,1.77
2025-10-22,57021,19414,415,0.73,54159,52365,50438,46598,81.72,0.73,0.0073,81.72,0.8172,2.94
2025-10-23,48139,30207,462,0.96,44169,42450,40573,38091,79.13,0.96,0.0096,79.13,0.7913,1.59
2025-10-24,57118,34639,463,0.81,52640,50774,48766,45913,80.38,0.81,0.008100000000000001,80.38,0.8038,1.65
2025-10-25,57013,34404,400,0.7,52367,50247,48309,45515,79.83,0.7,0.006999999999999999,79.83,0.7983,1.66
2025-10-26,57206,33631,364,0.64,52221,50453,48391,45324,79.23,0.64,0.0064,79.23,0.7923,1.7
2025-10-27,55372,33526,600,1.08,51016,49080,47281,44338,80.07,1.08,0.0108,80.07,0.8007,1.65
2025-10-28,51443,32267,569,1.11,47478,45354,43438,40104,77.96,1.11,0.0111,77.96,0.7796,1.59
2025-10-29,53971,36126,443,0.82,49702,47809,45345,42283,78.34,0.82,0.008199999999999999,78.34,0.7834,1.49
2025-10-30,51359,34854,444,0.86,47401,45744,43506,40310,78.49,0.86,0.0086,78.49,0.7848999999999999,1.47
2025-10-31,42902,30438,411,0.96,38885,37604,36049,33439,77.94,0.96,0.0096,77.94,0.7794,1.41
,1336296,734764,8794,0.66,1252695,1211484,1169060,1113640,83.34,0.66,0.0066,83.34,0.8334,1.82
