date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-01,38239,21532,295,0.77,22520,19794,18033,16827,44.0,0.77,0.0077,44.0,0.44,1.78
2025-11-02,38788,21499,372,0.96,23157,20687,19076,18083,46.62,0.96,0.0096,46.62,0.46619999999999995,1.8
2025-11-03,38523,22084,338,0.88,22932,20244,18747,17580,45.64,0.88,0.0088,45.64,0.45640000000000003,1.74
2025-11-04,38467,22435,321,0.83,22875,20347,18899,17769,46.19,0.83,0.0083,46.19,0.4619,1.71
2025-11-05,38619,21506,376,0.97,22966,20254,18672,17514,45.35,0.97,0.0097,45.35,0.4535,1.8
2025-11-06,40695,22185,449,1.1,25014,22489,20916,19786,48.62,1.1,0.011000000000000001,48.62,0.48619999999999997,1.83
2025-11-07,40448,23676,390,0.96,24788,22433,20973,19820,49.0,0.96,0.0096,49.0,0.49,1.71
2025-11-08,40382,23863,223,0.55,24394,22017,20500,19406,48.06,0.55,0.0055000000000000005,48.06,0.4806,1.69
2025-11-09,40534,23618,225,0.56,24455,22032,20423,19379,47.81,0.56,0.005600000000000001,47.81,0.4781,1.72
2025-11-10,41019,23702,197,0.48,24668,22176,20514,19414,47.33,0.48,0.0048,47.33,0.4733,1.73
2025-11-11,42042,22886,361,0.86,29158,25144,22754,21803,51.86,0.86,0.0086,51.86,0.5186,1.84
2025-11-12,42032,20126,1014,2.41,40034,37579,35708,35410,84.25,2.41,0.0241,84.25,0.8425,2.09
2025-11-13,42061,14423,502,1.19,19869,17860,16210,15871,37.73,1.19,0.011899999999999999,37.73,0.37729999999999997,2.92
2025-11-14,41051,14368,498,1.21,19591,17677,16190,15879,38.68,1.21,0.0121,38.68,0.3868,2.86
2025-11-15,41146,15364,490,1.19,18868,17102,15519,15219,36.99,1.19,0.011899999999999999,36.99,0.3699,2.68
2025-11-16,41054,16182,431,1.05,18910,17249,15782,15514,37.79,1.05,0.0105,37.79,0.3779,2.54
2025-11-17,41025,15592,405,0.99,19028,17519,16179,15922,38.81,0.99,0.009899999999999999,38.81,0.3881,2.63
2025-11-18,46353,16598,502,1.08,21894,20174,18965,18666,40.27,1.08,0.0108,40.27,0.40270000000000006,2.79
2025-11-19,41066,16329,323,0.79,18521,15684,15197,14871,36.21,0.79,0.0079,36.21,0.36210000000000003,2.51
2025-11-20,41014,16008,358,0.87,18547,16116,15561,15284,37.27,0.87,0.0087,37.27,0.37270000000000003,2.56
2025-11-21,60114,22869,591,0.98,27550,23752,23102,22641,37.66,0.98,0.0098,37.66,0.3766,2.63
2025-11-22,60038,23513,823,1.37,27560,24048,23443,22986,38.29,1.37,0.0137,38.29,0.3829,2.55
2025-11-23,100247,39712,985,0.98,45540,37684,36162,35086,35.0,0.98,0.0098,35.0,0.35,2.52
2025-11-24,115789,45143,1276,1.1,52259,45349,43929,43034,37.17,1.1,0.011000000000000001,37.17,0.37170000000000003,2.56
2025-11-25,115194,40016,1420,1.23,54385,47973,46749,45841,39.79,1.23,0.0123,39.79,0.3979,2.88
2025-11-26,115098,39142,1386,1.2,53839,48112,47016,46218,40.16,1.2,0.012,40.16,0.40159999999999996,2.94
2025-11-27,115124,37829,1372,1.19,54408,48279,47137,46236,40.16,1.19,0.011899999999999999,40.16,0.40159999999999996,3.04
2025-11-28,104947,44826,728,0.69,48838,45397,44232,43226,41.19,0.69,0.0069,41.19,0.4119,2.34
2025-11-29,104369,48574,733,0.7,48942,47664,46901,46246,44.31,0.7,0.006999999999999999,44.31,0.44310000000000005,2.15
2025-11-30,94790,41250,754,0.8,44239,42958,41923,41090,43.35,0.8,0.008,43.35,0.4335,2.3
,1800268,753512,18138,1.01,919749,825793,785412,762621,42.36,1.01,0.0101,42.36,0.4236,2.39
