date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-07,101276,13439,492,0.49,92572,90691,89551,88803,87.68,0.49,0.0049,87.68,0.8768,7.54
2025-11-08,105432,15159,284,0.27,95212,92542,90153,88286,83.74,0.27,0.0027,83.74,0.8373999999999999,6.96
2025-11-09,105037,15649,371,0.35,93378,90748,88122,86293,82.15,0.35,0.0034999999999999996,82.15,0.8215,6.71
2025-11-10,117232,22546,1182,1.01,104016,100624,97896,95766,81.69,1.01,0.0101,81.69,0.8169,5.2
2025-11-11,258443,104966,1176,0.46,237008,226941,216800,207625,80.34,0.46,0.0046,80.34,0.8034,2.46
2025-11-12,288623,120074,871,0.3,270340,260809,252162,243599,84.4,0.3,0.003,84.4,0.8440000000000001,2.4
2025-11-13,292218,139673,1634,0.56,265173,258875,252449,246084,84.21,0.56,0.005600000000000001,84.21,0.8421,2.09
2025-11-14,314327,114068,2093,0.67,280301,277104,273857,270458,86.04,0.67,0.0067,86.04,0.8604,2.76
2025-11-15,188565,79228,2143,1.14,173122,170540,167594,164911,87.46,1.14,0.011399999999999999,87.46,0.8745999999999999,2.38
2025-11-16,14431,10828,620,4.3,13744,13629,13364,13346,92.48,4.3,0.043,92.48,0.9248000000000001,1.33
2025-11-17,341407,145434,2638,0.77,309069,304736,301459,297469,87.13,0.77,0.0077,87.13,0.8713,2.35
2025-11-18,367953,85220,1964,0.53,308210,303904,300549,296506,80.58,0.53,0.0053,80.58,0.8058,4.32
2025-11-19,190005,36735,3130,1.65,178049,175124,171947,168183,88.52,1.65,0.0165,88.52,0.8852,5.17
2025-11-20,377401,47321,5114,1.36,350856,345949,340226,310764,82.34,1.36,0.013600000000000001,82.34,0.8234,7.98
2025-11-21,363007,46498,5019,1.38,335651,330247,324225,303648,83.65,1.38,0.0138,83.65,0.8365,7.81
2025-11-22,380058,45343,6090,1.6,351468,345926,340435,308489,81.17,1.6,0.016,81.17,0.8117,8.38
2025-11-23,380567,46223,6399,1.68,351593,346153,340163,308678,81.11,1.68,0.0168,81.11,0.8111,8.23
2025-11-24,405190,52449,7445,1.84,372509,365712,359570,326868,80.67,1.84,0.0184,80.67,0.8067,7.73
2025-11-25,405461,49278,7436,1.83,383408,377457,370781,336850,83.08,1.83,0.0183,83.08,0.8308,8.23
2025-11-26,410946,56585,8031,1.95,394645,388186,381285,347039,84.45,1.95,0.0195,84.45,0.8445,7.26
2025-11-27,405216,57947,6681,1.65,384576,378415,372020,338387,83.51,1.65,0.0165,83.51,0.8351000000000001,6.99
2025-11-28,391035,69921,1827,0.47,345703,341625,337978,308485,78.89,0.47,0.004699999999999999,78.89,0.7889,5.59
2025-11-29,417550,69993,3262,0.78,394412,387269,380222,346212,82.92,0.78,0.0078000000000000005,82.92,0.8292,5.97
2025-11-30,379417,49977,2521,0.66,357132,350999,344944,312086,82.25,0.66,0.0066,82.25,0.8225,7.59
,7000797,1317267,78423,1.12,6442147,6324205,6207752,5814835,83.06,1.12,0.011200000000000002,83.06,0.8306,5.31
