date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-11-12,45320,28532,594,1.31,23190,21654,21246,20805,45.91,1.31,0.0131,45.91,0.45909999999999995,1.59
2025-11-13,28239,10945,594,2.1,14610,14008,13561,12975,45.95,2.1,0.021,45.95,0.4595,2.58
2025-11-14,30758,12243,601,1.95,15946,15178,14848,14491,47.11,1.95,0.0195,47.11,0.4711,2.51
2025-11-15,31338,12584,598,1.91,16412,15707,15396,15058,48.05,1.91,0.0191,48.05,0.4805,2.49
2025-11-16,29648,11894,594,2.0,15324,14593,14323,14023,47.3,2.0,0.02,47.3,0.473,2.49
2025-11-17,35496,13976,614,1.73,18236,17450,17111,16766,47.23,1.73,0.0173,47.23,0.47229999999999994,2.54
2025-11-18,35127,15677,681,1.94,18114,17248,16839,16391,46.66,1.94,0.0194,46.66,0.46659999999999996,2.24
2025-11-19,26410,10703,625,2.37,13436,12862,12604,12354,46.78,2.37,0.023700000000000002,46.78,0.4678,2.47
2025-11-20,24260,9427,385,1.59,11389,11113,11126,10867,44.79,1.59,0.0159,44.79,0.44789999999999996,2.57
2025-11-21,36234,14799,581,1.6,17495,16638,16277,15417,42.55,1.6,0.016,42.55,0.4255,2.45
2025-11-22,35439,15252,636,1.79,17265,16075,16172,15845,44.71,1.79,0.0179,44.71,0.4471,2.32
2025-11-23,32623,14794,635,1.95,15554,15147,15021,14385,44.09,1.95,0.0195,44.09,0.4409,2.21
2025-11-24,28032,11448,516,1.84,13107,12424,12087,12348,44.05,1.84,0.0184,44.05,0.44049999999999995,2.45
2025-11-25,21571,7756,582,2.7,10394,9937,9668,9653,44.75,2.7,0.027000000000000003,44.75,0.4475,2.78
2025-11-26,21708,7490,588,2.71,10463,9998,9680,9539,43.94,2.71,0.0271,43.94,0.43939999999999996,2.9
2025-11-27,20965,7349,567,2.7,9914,9517,9364,9188,43.83,2.7,0.027000000000000003,43.83,0.43829999999999997,2.85
2025-11-28,13819,3515,731,5.29,6679,6489,6387,6334,45.84,5.29,0.0529,45.84,0.45840000000000003,3.93
2025-11-29,27197,10478,681,2.5,13126,12564,12365,12170,44.75,2.5,0.025,44.75,0.4475,2.6
2025-11-30,27644,10935,488,1.77,13296,12543,12347,12114,43.82,1.77,0.0177,43.82,0.4382,2.53
,551828,227419,11291,2.05,273950,261145,256422,250723,45.43,2.05,0.020499999999999997,45.43,0.4543,2.43
